clip_id,action_name,label,user,trial,Depth_Color,IR,Thermal,Skeleton,IMU,Radar,fold
7_Eat_food/user2/4-2-3,7_Eat_food,7,user2,4-2-3,Depth_Color/7_Eat_food/user2/4-2-3,IR/7_Eat_food/user2/4-2-3,Thermal/7_Eat_food/user2/4-2-3,Skeleton/7_Eat_food/user2/4-2-3,IMU/7_Eat_food/user2/4-2-3,Radar/7_Eat_food/user2/4-2-3,0
7_Eat_food/user2/7-2-1,7_Eat_food,7,user2,7-2-1,Depth_Color/7_Eat_food/user2/7-2-1,IR/7_Eat_food/user2/7-2-1,Thermal/7_Eat_food/user2/7-2-1,Skeleton/7_Eat_food/user2/7-2-1,IMU/7_Eat_food/user2/7-2-1,Radar/7_Eat_food/user2/7-2-1,0
7_Eat_food/user2/7-2-2,7_Eat_food,7,user2,7-2-2,Depth_Color/7_Eat_food/user2/7-2-2,IR/7_Eat_food/user2/7-2-2,Thermal/7_Eat_food/user2/7-2-2,Skeleton/7_Eat_food/user2/7-2-2,IMU/7_Eat_food/user2/7-2-2,Radar/7_Eat_food/user2/7-2-2,0
7_Eat_food/user2/7-2-3,7_Eat_food,7,user2,7-2-3,Depth_Color/7_Eat_food/user2/7-2-3,IR/7_Eat_food/user2/7-2-3,,Skeleton/7_Eat_food/user2/7-2-3,IMU/7_Eat_food/user2/7-2-3,Radar/7_Eat_food/user2/7-2-3,0
7_Eat_food/user20/2-1-1,7_Eat_food,7,user20,2-1-1,Depth_Color/7_Eat_food/user20/2-1-1,IR/7_Eat_food/user20/2-1-1,Thermal/7_Eat_food/user20/2-1-1,Skeleton/7_Eat_food/user20/2-1-1,IMU/7_Eat_food/user20/2-1-1,Radar/7_Eat_food/user20/2-1-1,0
7_Eat_food/user20/2-1-2,7_Eat_food,7,user20,2-1-2,Depth_Color/7_Eat_food/user20/2-1-2,IR/7_Eat_food/user20/2-1-2,Thermal/7_Eat_food/user20/2-1-2,Skeleton/7_Eat_food/user20/2-1-2,IMU/7_Eat_food/user20/2-1-2,Radar/7_Eat_food/user20/2-1-2,0
7_Eat_food/user20/2-1-3,7_Eat_food,7,user20,2-1-3,Depth_Color/7_Eat_food/user20/2-1-3,IR/7_Eat_food/user20/2-1-3,Thermal/7_Eat_food/user20/2-1-3,Skeleton/7_Eat_food/user20/2-1-3,IMU/7_Eat_food/user20/2-1-3,Radar/7_Eat_food/user20/2-1-3,0
7_Eat_food/user20/3-1-1,7_Eat_food,7,user20,3-1-1,Depth_Color/7_Eat_food/user20/3-1-1,IR/7_Eat_food/user20/3-1-1,Thermal/7_Eat_food/user20/3-1-1,Skeleton/7_Eat_food/user20/3-1-1,IMU/7_Eat_food/user20/3-1-1,Radar/7_Eat_food/user20/3-1-1,0
7_Eat_food/user20/3-1-2,7_Eat_food,7,user20,3-1-2,Depth_Color/7_Eat_food/user20/3-1-2,IR/7_Eat_food/user20/3-1-2,Thermal/7_Eat_food/user20/3-1-2,Skeleton/7_Eat_food/user20/3-1-2,IMU/7_Eat_food/user20/3-1-2,Radar/7_Eat_food/user20/3-1-2,0
7_Eat_food/user20/3-1-3,7_Eat_food,7,user20,3-1-3,Depth_Color/7_Eat_food/user20/3-1-3,IR/7_Eat_food/user20/3-1-3,Thermal/7_Eat_food/user20/3-1-3,Skeleton/7_Eat_food/user20/3-1-3,IMU/7_Eat_food/user20/3-1-3,Radar/7_Eat_food/user20/3-1-3,0
7_Eat_food/user20/7-1-1,7_Eat_food,7,user20,7-1-1,Depth_Color/7_Eat_food/user20/7-1-1,IR/7_Eat_food/user20/7-1-1,Thermal/7_Eat_food/user20/7-1-1,Skeleton/7_Eat_food/user20/7-1-1,IMU/7_Eat_food/user20/7-1-1,Radar/7_Eat_food/user20/7-1-1,0
7_Eat_food/user20/7-1-2,7_Eat_food,7,user20,7-1-2,Depth_Color/7_Eat_food/user20/7-1-2,IR/7_Eat_food/user20/7-1-2,Thermal/7_Eat_food/user20/7-1-2,Skeleton/7_Eat_food/user20/7-1-2,IMU/7_Eat_food/user20/7-1-2,Radar/7_Eat_food/user20/7-1-2,0
7_Eat_food/user20/7-1-3,7_Eat_food,7,user20,7-1-3,Depth_Color/7_Eat_food/user20/7-1-3,IR/7_Eat_food/user20/7-1-3,Thermal/7_Eat_food/user20/7-1-3,Skeleton/7_Eat_food/user20/7-1-3,IMU/7_Eat_food/user20/7-1-3,Radar/7_Eat_food/user20/7-1-3,0
7_Eat_food/user21/7-1-1,7_Eat_food,7,user21,7-1-1,Depth_Color/7_Eat_food/user21/7-1-1,IR/7_Eat_food/user21/7-1-1,Thermal/7_Eat_food/user21/7-1-1,Skeleton/7_Eat_food/user21/7-1-1,IMU/7_Eat_food/user21/7-1-1,Radar/7_Eat_food/user21/7-1-1,0
7_Eat_food/user21/7-1-2,7_Eat_food,7,user21,7-1-2,Depth_Color/7_Eat_food/user21/7-1-2,IR/7_Eat_food/user21/7-1-2,Thermal/7_Eat_food/user21/7-1-2,Skeleton/7_Eat_food/user21/7-1-2,IMU/7_Eat_food/user21/7-1-2,Radar/7_Eat_food/user21/7-1-2,0
7_Eat_food/user21/7-1-3,7_Eat_food,7,user21,7-1-3,Depth_Color/7_Eat_food/user21/7-1-3,IR/7_Eat_food/user21/7-1-3,Thermal/7_Eat_food/user21/7-1-3,Skeleton/7_Eat_food/user21/7-1-3,IMU/7_Eat_food/user21/7-1-3,Radar/7_Eat_food/user21/7-1-3,0
7_Eat_food/user22/3-1-1,7_Eat_food,7,user22,3-1-1,Depth_Color/7_Eat_food/user22/3-1-1,IR/7_Eat_food/user22/3-1-1,Thermal/7_Eat_food/user22/3-1-1,Skeleton/7_Eat_food/user22/3-1-1,IMU/7_Eat_food/user22/3-1-1,Radar/7_Eat_food/user22/3-1-1,1
7_Eat_food/user22/3-1-2,7_Eat_food,7,user22,3-1-2,Depth_Color/7_Eat_food/user22/3-1-2,IR/7_Eat_food/user22/3-1-2,Thermal/7_Eat_food/user22/3-1-2,Skeleton/7_Eat_food/user22/3-1-2,IMU/7_Eat_food/user22/3-1-2,Radar/7_Eat_food/user22/3-1-2,1
7_Eat_food/user22/3-1-3,7_Eat_food,7,user22,3-1-3,,IR/7_Eat_food/user22/3-1-3,Thermal/7_Eat_food/user22/3-1-3,,,,1
7_Eat_food/user22/3-3-1,7_Eat_food,7,user22,3-3-1,Depth_Color/7_Eat_food/user22/3-3-1,IR/7_Eat_food/user22/3-3-1,Thermal/7_Eat_food/user22/3-3-1,Skeleton/7_Eat_food/user22/3-3-1,IMU/7_Eat_food/user22/3-3-1,Radar/7_Eat_food/user22/3-3-1,1
7_Eat_food/user22/3-3-2,7_Eat_food,7,user22,3-3-2,Depth_Color/7_Eat_food/user22/3-3-2,IR/7_Eat_food/user22/3-3-2,Thermal/7_Eat_food/user22/3-3-2,Skeleton/7_Eat_food/user22/3-3-2,IMU/7_Eat_food/user22/3-3-2,Radar/7_Eat_food/user22/3-3-2,1
7_Eat_food/user22/3-3-3,7_Eat_food,7,user22,3-3-3,Depth_Color/7_Eat_food/user22/3-3-3,IR/7_Eat_food/user22/3-3-3,Thermal/7_Eat_food/user22/3-3-3,Skeleton/7_Eat_food/user22/3-3-3,IMU/7_Eat_food/user22/3-3-3,Radar/7_Eat_food/user22/3-3-3,1
7_Eat_food/user22/4-3-1,7_Eat_food,7,user22,4-3-1,Depth_Color/7_Eat_food/user22/4-3-1,IR/7_Eat_food/user22/4-3-1,Thermal/7_Eat_food/user22/4-3-1,Skeleton/7_Eat_food/user22/4-3-1,IMU/7_Eat_food/user22/4-3-1,Radar/7_Eat_food/user22/4-3-1,1
7_Eat_food/user22/4-3-2,7_Eat_food,7,user22,4-3-2,Depth_Color/7_Eat_food/user22/4-3-2,IR/7_Eat_food/user22/4-3-2,Thermal/7_Eat_food/user22/4-3-2,Skeleton/7_Eat_food/user22/4-3-2,,Radar/7_Eat_food/user22/4-3-2,1
7_Eat_food/user22/4-3-3,7_Eat_food,7,user22,4-3-3,Depth_Color/7_Eat_food/user22/4-3-3,IR/7_Eat_food/user22/4-3-3,Thermal/7_Eat_food/user22/4-3-3,Skeleton/7_Eat_food/user22/4-3-3,IMU/7_Eat_food/user22/4-3-3,Radar/7_Eat_food/user22/4-3-3,1
7_Eat_food/user22/6-2-1,7_Eat_food,7,user22,6-2-1,Depth_Color/7_Eat_food/user22/6-2-1,IR/7_Eat_food/user22/6-2-1,Thermal/7_Eat_food/user22/6-2-1,Skeleton/7_Eat_food/user22/6-2-1,IMU/7_Eat_food/user22/6-2-1,Radar/7_Eat_food/user22/6-2-1,1
7_Eat_food/user22/6-2-2,7_Eat_food,7,user22,6-2-2,Depth_Color/7_Eat_food/user22/6-2-2,IR/7_Eat_food/user22/6-2-2,Thermal/7_Eat_food/user22/6-2-2,Skeleton/7_Eat_food/user22/6-2-2,IMU/7_Eat_food/user22/6-2-2,Radar/7_Eat_food/user22/6-2-2,1
7_Eat_food/user22/6-2-3,7_Eat_food,7,user22,6-2-3,Depth_Color/7_Eat_food/user22/6-2-3,IR/7_Eat_food/user22/6-2-3,Thermal/7_Eat_food/user22/6-2-3,Skeleton/7_Eat_food/user22/6-2-3,IMU/7_Eat_food/user22/6-2-3,Radar/7_Eat_food/user22/6-2-3,1
7_Eat_food/user23/2-3-1,7_Eat_food,7,user23,2-3-1,Depth_Color/7_Eat_food/user23/2-3-1,IR/7_Eat_food/user23/2-3-1,Thermal/7_Eat_food/user23/2-3-1,Skeleton/7_Eat_food/user23/2-3-1,IMU/7_Eat_food/user23/2-3-1,Radar/7_Eat_food/user23/2-3-1,0
7_Eat_food/user23/2-3-2,7_Eat_food,7,user23,2-3-2,Depth_Color/7_Eat_food/user23/2-3-2,IR/7_Eat_food/user23/2-3-2,Thermal/7_Eat_food/user23/2-3-2,Skeleton/7_Eat_food/user23/2-3-2,IMU/7_Eat_food/user23/2-3-2,Radar/7_Eat_food/user23/2-3-2,0
7_Eat_food/user23/2-3-3,7_Eat_food,7,user23,2-3-3,Depth_Color/7_Eat_food/user23/2-3-3,IR/7_Eat_food/user23/2-3-3,Thermal/7_Eat_food/user23/2-3-3,Skeleton/7_Eat_food/user23/2-3-3,IMU/7_Eat_food/user23/2-3-3,Radar/7_Eat_food/user23/2-3-3,0
7_Eat_food/user24/2-1-1,7_Eat_food,7,user24,2-1-1,Depth_Color/7_Eat_food/user24/2-1-1,IR/7_Eat_food/user24/2-1-1,Thermal/7_Eat_food/user24/2-1-1,Skeleton/7_Eat_food/user24/2-1-1,IMU/7_Eat_food/user24/2-1-1,Radar/7_Eat_food/user24/2-1-1,2
7_Eat_food/user24/2-1-2,7_Eat_food,7,user24,2-1-2,Depth_Color/7_Eat_food/user24/2-1-2,IR/7_Eat_food/user24/2-1-2,Thermal/7_Eat_food/user24/2-1-2,Skeleton/7_Eat_food/user24/2-1-2,IMU/7_Eat_food/user24/2-1-2,Radar/7_Eat_food/user24/2-1-2,2
7_Eat_food/user24/2-1-3,7_Eat_food,7,user24,2-1-3,Depth_Color/7_Eat_food/user24/2-1-3,IR/7_Eat_food/user24/2-1-3,Thermal/7_Eat_food/user24/2-1-3,Skeleton/7_Eat_food/user24/2-1-3,IMU/7_Eat_food/user24/2-1-3,Radar/7_Eat_food/user24/2-1-3,2
7_Eat_food/user3/4-1-1,7_Eat_food,7,user3,4-1-1,Depth_Color/7_Eat_food/user3/4-1-1,IR/7_Eat_food/user3/4-1-1,Thermal/7_Eat_food/user3/4-1-1,Skeleton/7_Eat_food/user3/4-1-1,IMU/7_Eat_food/user3/4-1-1,Radar/7_Eat_food/user3/4-1-1,2
7_Eat_food/user3/4-1-2,7_Eat_food,7,user3,4-1-2,Depth_Color/7_Eat_food/user3/4-1-2,IR/7_Eat_food/user3/4-1-2,Thermal/7_Eat_food/user3/4-1-2,Skeleton/7_Eat_food/user3/4-1-2,IMU/7_Eat_food/user3/4-1-2,Radar/7_Eat_food/user3/4-1-2,2
7_Eat_food/user3/4-1-3,7_Eat_food,7,user3,4-1-3,Depth_Color/7_Eat_food/user3/4-1-3,IR/7_Eat_food/user3/4-1-3,Thermal/7_Eat_food/user3/4-1-3,Skeleton/7_Eat_food/user3/4-1-3,IMU/7_Eat_food/user3/4-1-3,Radar/7_Eat_food/user3/4-1-3,2
7_Eat_food/user3/5-2-1,7_Eat_food,7,user3,5-2-1,Depth_Color/7_Eat_food/user3/5-2-1,IR/7_Eat_food/user3/5-2-1,Thermal/7_Eat_food/user3/5-2-1,Skeleton/7_Eat_food/user3/5-2-1,IMU/7_Eat_food/user3/5-2-1,Radar/7_Eat_food/user3/5-2-1,2
7_Eat_food/user3/5-2-2,7_Eat_food,7,user3,5-2-2,Depth_Color/7_Eat_food/user3/5-2-2,IR/7_Eat_food/user3/5-2-2,Thermal/7_Eat_food/user3/5-2-2,Skeleton/7_Eat_food/user3/5-2-2,IMU/7_Eat_food/user3/5-2-2,Radar/7_Eat_food/user3/5-2-2,2
7_Eat_food/user3/5-2-3,7_Eat_food,7,user3,5-2-3,Depth_Color/7_Eat_food/user3/5-2-3,IR/7_Eat_food/user3/5-2-3,Thermal/7_Eat_food/user3/5-2-3,Skeleton/7_Eat_food/user3/5-2-3,IMU/7_Eat_food/user3/5-2-3,Radar/7_Eat_food/user3/5-2-3,2
7_Eat_food/user3/6-1-1,7_Eat_food,7,user3,6-1-1,Depth_Color/7_Eat_food/user3/6-1-1,IR/7_Eat_food/user3/6-1-1,Thermal/7_Eat_food/user3/6-1-1,Skeleton/7_Eat_food/user3/6-1-1,IMU/7_Eat_food/user3/6-1-1,Radar/7_Eat_food/user3/6-1-1,2
7_Eat_food/user3/6-1-2,7_Eat_food,7,user3,6-1-2,Depth_Color/7_Eat_food/user3/6-1-2,IR/7_Eat_food/user3/6-1-2,Thermal/7_Eat_food/user3/6-1-2,Skeleton/7_Eat_food/user3/6-1-2,IMU/7_Eat_food/user3/6-1-2,Radar/7_Eat_food/user3/6-1-2,2
7_Eat_food/user3/6-1-3,7_Eat_food,7,user3,6-1-3,Depth_Color/7_Eat_food/user3/6-1-3,IR/7_Eat_food/user3/6-1-3,Thermal/7_Eat_food/user3/6-1-3,Skeleton/7_Eat_food/user3/6-1-3,IMU/7_Eat_food/user3/6-1-3,Radar/7_Eat_food/user3/6-1-3,2
7_Eat_food/user3/7-1-1,7_Eat_food,7,user3,7-1-1,Depth_Color/7_Eat_food/user3/7-1-1,IR/7_Eat_food/user3/7-1-1,Thermal/7_Eat_food/user3/7-1-1,Skeleton/7_Eat_food/user3/7-1-1,IMU/7_Eat_food/user3/7-1-1,Radar/7_Eat_food/user3/7-1-1,2
7_Eat_food/user3/7-1-2,7_Eat_food,7,user3,7-1-2,Depth_Color/7_Eat_food/user3/7-1-2,IR/7_Eat_food/user3/7-1-2,Thermal/7_Eat_food/user3/7-1-2,Skeleton/7_Eat_food/user3/7-1-2,IMU/7_Eat_food/user3/7-1-2,Radar/7_Eat_food/user3/7-1-2,2
7_Eat_food/user3/7-1-3,7_Eat_food,7,user3,7-1-3,Depth_Color/7_Eat_food/user3/7-1-3,IR/7_Eat_food/user3/7-1-3,Thermal/7_Eat_food/user3/7-1-3,Skeleton/7_Eat_food/user3/7-1-3,IMU/7_Eat_food/user3/7-1-3,Radar/7_Eat_food/user3/7-1-3,2
7_Eat_food/user4/1-2-2,7_Eat_food,7,user4,1-2-2,Depth_Color/7_Eat_food/user4/1-2-2,IR/7_Eat_food/user4/1-2-2,Thermal/7_Eat_food/user4/1-2-2,Skeleton/7_Eat_food/user4/1-2-2,IMU/7_Eat_food/user4/1-2-2,Radar/7_Eat_food/user4/1-2-2,1
7_Eat_food/user4/1-2-3,7_Eat_food,7,user4,1-2-3,Depth_Color/7_Eat_food/user4/1-2-3,IR/7_Eat_food/user4/1-2-3,Thermal/7_Eat_food/user4/1-2-3,Skeleton/7_Eat_food/user4/1-2-3,IMU/7_Eat_food/user4/1-2-3,Radar/7_Eat_food/user4/1-2-3,1
7_Eat_food/user4/2-1-1,7_Eat_food,7,user4,2-1-1,Depth_Color/7_Eat_food/user4/2-1-1,IR/7_Eat_food/user4/2-1-1,Thermal/7_Eat_food/user4/2-1-1,Skeleton/7_Eat_food/user4/2-1-1,IMU/7_Eat_food/user4/2-1-1,Radar/7_Eat_food/user4/2-1-1,1
7_Eat_food/user4/2-1-2,7_Eat_food,7,user4,2-1-2,Depth_Color/7_Eat_food/user4/2-1-2,IR/7_Eat_food/user4/2-1-2,Thermal/7_Eat_food/user4/2-1-2,Skeleton/7_Eat_food/user4/2-1-2,IMU/7_Eat_food/user4/2-1-2,Radar/7_Eat_food/user4/2-1-2,1
7_Eat_food/user4/2-1-3,7_Eat_food,7,user4,2-1-3,Depth_Color/7_Eat_food/user4/2-1-3,IR/7_Eat_food/user4/2-1-3,Thermal/7_Eat_food/user4/2-1-3,Skeleton/7_Eat_food/user4/2-1-3,IMU/7_Eat_food/user4/2-1-3,Radar/7_Eat_food/user4/2-1-3,1
7_Eat_food/user4/5-1-1,7_Eat_food,7,user4,5-1-1,Depth_Color/7_Eat_food/user4/5-1-1,IR/7_Eat_food/user4/5-1-1,Thermal/7_Eat_food/user4/5-1-1,Skeleton/7_Eat_food/user4/5-1-1,IMU/7_Eat_food/user4/5-1-1,Radar/7_Eat_food/user4/5-1-1,1
7_Eat_food/user4/5-1-2,7_Eat_food,7,user4,5-1-2,Depth_Color/7_Eat_food/user4/5-1-2,IR/7_Eat_food/user4/5-1-2,Thermal/7_Eat_food/user4/5-1-2,Skeleton/7_Eat_food/user4/5-1-2,IMU/7_Eat_food/user4/5-1-2,Radar/7_Eat_food/user4/5-1-2,1
7_Eat_food/user4/5-1-3,7_Eat_food,7,user4,5-1-3,Depth_Color/7_Eat_food/user4/5-1-3,IR/7_Eat_food/user4/5-1-3,Thermal/7_Eat_food/user4/5-1-3,Skeleton/7_Eat_food/user4/5-1-3,IMU/7_Eat_food/user4/5-1-3,Radar/7_Eat_food/user4/5-1-3,1
7_Eat_food/user4/7-2-1,7_Eat_food,7,user4,7-2-1,Depth_Color/7_Eat_food/user4/7-2-1,IR/7_Eat_food/user4/7-2-1,Thermal/7_Eat_food/user4/7-2-1,Skeleton/7_Eat_food/user4/7-2-1,IMU/7_Eat_food/user4/7-2-1,Radar/7_Eat_food/user4/7-2-1,1
7_Eat_food/user4/7-2-2,7_Eat_food,7,user4,7-2-2,Depth_Color/7_Eat_food/user4/7-2-2,IR/7_Eat_food/user4/7-2-2,Thermal/7_Eat_food/user4/7-2-2,Skeleton/7_Eat_food/user4/7-2-2,IMU/7_Eat_food/user4/7-2-2,Radar/7_Eat_food/user4/7-2-2,1
7_Eat_food/user4/7-2-3,7_Eat_food,7,user4,7-2-3,Depth_Color/7_Eat_food/user4/7-2-3,IR/7_Eat_food/user4/7-2-3,Thermal/7_Eat_food/user4/7-2-3,Skeleton/7_Eat_food/user4/7-2-3,IMU/7_Eat_food/user4/7-2-3,Radar/7_Eat_food/user4/7-2-3,1
7_Eat_food/user5/1-2-1,7_Eat_food,7,user5,1-2-1,Depth_Color/7_Eat_food/user5/1-2-1,IR/7_Eat_food/user5/1-2-1,Thermal/7_Eat_food/user5/1-2-1,Skeleton/7_Eat_food/user5/1-2-1,IMU/7_Eat_food/user5/1-2-1,Radar/7_Eat_food/user5/1-2-1,2
7_Eat_food/user5/1-2-2,7_Eat_food,7,user5,1-2-2,Depth_Color/7_Eat_food/user5/1-2-2,IR/7_Eat_food/user5/1-2-2,Thermal/7_Eat_food/user5/1-2-2,Skeleton/7_Eat_food/user5/1-2-2,IMU/7_Eat_food/user5/1-2-2,Radar/7_Eat_food/user5/1-2-2,2
7_Eat_food/user5/1-2-3,7_Eat_food,7,user5,1-2-3,Depth_Color/7_Eat_food/user5/1-2-3,IR/7_Eat_food/user5/1-2-3,Thermal/7_Eat_food/user5/1-2-3,Skeleton/7_Eat_food/user5/1-2-3,IMU/7_Eat_food/user5/1-2-3,Radar/7_Eat_food/user5/1-2-3,2
7_Eat_food/user5/2-1-1,7_Eat_food,7,user5,2-1-1,Depth_Color/7_Eat_food/user5/2-1-1,IR/7_Eat_food/user5/2-1-1,Thermal/7_Eat_food/user5/2-1-1,Skeleton/7_Eat_food/user5/2-1-1,IMU/7_Eat_food/user5/2-1-1,Radar/7_Eat_food/user5/2-1-1,2
7_Eat_food/user5/2-1-2,7_Eat_food,7,user5,2-1-2,Depth_Color/7_Eat_food/user5/2-1-2,IR/7_Eat_food/user5/2-1-2,Thermal/7_Eat_food/user5/2-1-2,Skeleton/7_Eat_food/user5/2-1-2,IMU/7_Eat_food/user5/2-1-2,Radar/7_Eat_food/user5/2-1-2,2
7_Eat_food/user5/2-1-3,7_Eat_food,7,user5,2-1-3,Depth_Color/7_Eat_food/user5/2-1-3,IR/7_Eat_food/user5/2-1-3,Thermal/7_Eat_food/user5/2-1-3,Skeleton/7_Eat_food/user5/2-1-3,IMU/7_Eat_food/user5/2-1-3,Radar/7_Eat_food/user5/2-1-3,2
7_Eat_food/user5/3-2-1,7_Eat_food,7,user5,3-2-1,Depth_Color/7_Eat_food/user5/3-2-1,IR/7_Eat_food/user5/3-2-1,Thermal/7_Eat_food/user5/3-2-1,Skeleton/7_Eat_food/user5/3-2-1,IMU/7_Eat_food/user5/3-2-1,Radar/7_Eat_food/user5/3-2-1,2
7_Eat_food/user5/3-2-2,7_Eat_food,7,user5,3-2-2,Depth_Color/7_Eat_food/user5/3-2-2,IR/7_Eat_food/user5/3-2-2,Thermal/7_Eat_food/user5/3-2-2,Skeleton/7_Eat_food/user5/3-2-2,IMU/7_Eat_food/user5/3-2-2,Radar/7_Eat_food/user5/3-2-2,2
7_Eat_food/user5/3-2-3,7_Eat_food,7,user5,3-2-3,Depth_Color/7_Eat_food/user5/3-2-3,IR/7_Eat_food/user5/3-2-3,Thermal/7_Eat_food/user5/3-2-3,Skeleton/7_Eat_food/user5/3-2-3,IMU/7_Eat_food/user5/3-2-3,Radar/7_Eat_food/user5/3-2-3,2
7_Eat_food/user5/6-2-1,7_Eat_food,7,user5,6-2-1,Depth_Color/7_Eat_food/user5/6-2-1,IR/7_Eat_food/user5/6-2-1,Thermal/7_Eat_food/user5/6-2-1,Skeleton/7_Eat_food/user5/6-2-1,IMU/7_Eat_food/user5/6-2-1,Radar/7_Eat_food/user5/6-2-1,2
7_Eat_food/user5/6-2-2,7_Eat_food,7,user5,6-2-2,Depth_Color/7_Eat_food/user5/6-2-2,IR/7_Eat_food/user5/6-2-2,Thermal/7_Eat_food/user5/6-2-2,Skeleton/7_Eat_food/user5/6-2-2,IMU/7_Eat_food/user5/6-2-2,Radar/7_Eat_food/user5/6-2-2,2
7_Eat_food/user5/6-2-3,7_Eat_food,7,user5,6-2-3,Depth_Color/7_Eat_food/user5/6-2-3,IR/7_Eat_food/user5/6-2-3,Thermal/7_Eat_food/user5/6-2-3,Skeleton/7_Eat_food/user5/6-2-3,IMU/7_Eat_food/user5/6-2-3,Radar/7_Eat_food/user5/6-2-3,2
7_Eat_food/user6/1-2-1,7_Eat_food,7,user6,1-2-1,Depth_Color/7_Eat_food/user6/1-2-1,IR/7_Eat_food/user6/1-2-1,Thermal/7_Eat_food/user6/1-2-1,Skeleton/7_Eat_food/user6/1-2-1,IMU/7_Eat_food/user6/1-2-1,Radar/7_Eat_food/user6/1-2-1,1
7_Eat_food/user6/1-2-2,7_Eat_food,7,user6,1-2-2,Depth_Color/7_Eat_food/user6/1-2-2,IR/7_Eat_food/user6/1-2-2,Thermal/7_Eat_food/user6/1-2-2,Skeleton/7_Eat_food/user6/1-2-2,IMU/7_Eat_food/user6/1-2-2,Radar/7_Eat_food/user6/1-2-2,1
7_Eat_food/user6/1-2-3,7_Eat_food,7,user6,1-2-3,Depth_Color/7_Eat_food/user6/1-2-3,IR/7_Eat_food/user6/1-2-3,Thermal/7_Eat_food/user6/1-2-3,Skeleton/7_Eat_food/user6/1-2-3,IMU/7_Eat_food/user6/1-2-3,Radar/7_Eat_food/user6/1-2-3,1
7_Eat_food/user6/5-2-1,7_Eat_food,7,user6,5-2-1,Depth_Color/7_Eat_food/user6/5-2-1,IR/7_Eat_food/user6/5-2-1,Thermal/7_Eat_food/user6/5-2-1,Skeleton/7_Eat_food/user6/5-2-1,IMU/7_Eat_food/user6/5-2-1,Radar/7_Eat_food/user6/5-2-1,1
7_Eat_food/user6/5-2-2,7_Eat_food,7,user6,5-2-2,Depth_Color/7_Eat_food/user6/5-2-2,IR/7_Eat_food/user6/5-2-2,Thermal/7_Eat_food/user6/5-2-2,Skeleton/7_Eat_food/user6/5-2-2,IMU/7_Eat_food/user6/5-2-2,Radar/7_Eat_food/user6/5-2-2,1
7_Eat_food/user6/5-2-3,7_Eat_food,7,user6,5-2-3,Depth_Color/7_Eat_food/user6/5-2-3,IR/7_Eat_food/user6/5-2-3,Thermal/7_Eat_food/user6/5-2-3,Skeleton/7_Eat_food/user6/5-2-3,IMU/7_Eat_food/user6/5-2-3,Radar/7_Eat_food/user6/5-2-3,1
7_Eat_food/user6/6-2-1,7_Eat_food,7,user6,6-2-1,Depth_Color/7_Eat_food/user6/6-2-1,IR/7_Eat_food/user6/6-2-1,Thermal/7_Eat_food/user6/6-2-1,Skeleton/7_Eat_food/user6/6-2-1,IMU/7_Eat_food/user6/6-2-1,Radar/7_Eat_food/user6/6-2-1,1
7_Eat_food/user6/6-2-3,7_Eat_food,7,user6,6-2-3,Depth_Color/7_Eat_food/user6/6-2-3,IR/7_Eat_food/user6/6-2-3,Thermal/7_Eat_food/user6/6-2-3,Skeleton/7_Eat_food/user6/6-2-3,IMU/7_Eat_food/user6/6-2-3,Radar/7_Eat_food/user6/6-2-3,1
7_Eat_food/user6/7-2-1,7_Eat_food,7,user6,7-2-1,Depth_Color/7_Eat_food/user6/7-2-1,IR/7_Eat_food/user6/7-2-1,Thermal/7_Eat_food/user6/7-2-1,Skeleton/7_Eat_food/user6/7-2-1,IMU/7_Eat_food/user6/7-2-1,Radar/7_Eat_food/user6/7-2-1,1
7_Eat_food/user6/7-2-2,7_Eat_food,7,user6,7-2-2,Depth_Color/7_Eat_food/user6/7-2-2,IR/7_Eat_food/user6/7-2-2,Thermal/7_Eat_food/user6/7-2-2,Skeleton/7_Eat_food/user6/7-2-2,IMU/7_Eat_food/user6/7-2-2,Radar/7_Eat_food/user6/7-2-2,1
7_Eat_food/user6/7-2-3,7_Eat_food,7,user6,7-2-3,Depth_Color/7_Eat_food/user6/7-2-3,IR/7_Eat_food/user6/7-2-3,Thermal/7_Eat_food/user6/7-2-3,Skeleton/7_Eat_food/user6/7-2-3,IMU/7_Eat_food/user6/7-2-3,Radar/7_Eat_food/user6/7-2-3,1
7_Eat_food/user7/1-2-1,7_Eat_food,7,user7,1-2-1,Depth_Color/7_Eat_food/user7/1-2-1,IR/7_Eat_food/user7/1-2-1,Thermal/7_Eat_food/user7/1-2-1,Skeleton/7_Eat_food/user7/1-2-1,IMU/7_Eat_food/user7/1-2-1,Radar/7_Eat_food/user7/1-2-1,0
7_Eat_food/user7/1-2-2,7_Eat_food,7,user7,1-2-2,Depth_Color/7_Eat_food/user7/1-2-2,IR/7_Eat_food/user7/1-2-2,Thermal/7_Eat_food/user7/1-2-2,Skeleton/7_Eat_food/user7/1-2-2,IMU/7_Eat_food/user7/1-2-2,Radar/7_Eat_food/user7/1-2-2,0
7_Eat_food/user7/1-2-3,7_Eat_food,7,user7,1-2-3,Depth_Color/7_Eat_food/user7/1-2-3,IR/7_Eat_food/user7/1-2-3,Thermal/7_Eat_food/user7/1-2-3,Skeleton/7_Eat_food/user7/1-2-3,IMU/7_Eat_food/user7/1-2-3,Radar/7_Eat_food/user7/1-2-3,0
